,High,Low,Open,Close,Volume,tweets,Marketcap,google_trends,profitability,transaction_fee,change,fluction,price,Date
15,8232.7802734375,7797.27978515625,8200.0,7833.0400390625,5378250240.0,,132717053150.0,63.693000000000005,0.601,0.601,1,0.0155,7954.47998046875,2018-03-27
16,8122.89013671875,7809.169921875,7836.830078125,7954.47998046875,4935289856.0,,134788265876.0,60.153999999999996,0.529,0.529,0,-0.09916,7165.7001953125,2018-03-28
17,7994.330078125,7081.3798828125,7979.06982421875,7165.7001953125,6361229824.0,,121436043045.0,70.77,0.597,0.597,0,-0.0384,6890.52001953125,2018-03-29
18,7276.66015625,6683.93017578125,7171.4501953125,6890.52001953125,6289509888.0,,116786562165.0,81.385,0.51,0.51,1,0.01205,6973.52978515625,2018-03-30
19,7207.85009765625,6863.52001953125,6892.47998046875,6973.52978515625,4553269760.0,,118204645927.0,60.153999999999996,0.46299999999999997,0.46299999999999997,0,-0.01854,6844.22998046875,2018-03-31
20,7060.9501953125,6526.8701171875,7003.06005859375,6844.22998046875,4532100096.0,,116026809075.0,65.391,0.551,0.551,1,0.035,7083.7998046875,2018-04-01
21,7135.47021484375,6816.580078125,6844.85986328125,7083.7998046875,4333440000.0,,120101932910.0,69.923,0.502,0.502,1,0.05256,7456.10986328125,2018-04-02
22,7530.93994140625,7072.490234375,7102.259765625,7456.10986328125,5499700224.0,,126429245883.0,62.931000000000004,0.546,0.546,0,-0.08078,6853.83984375,2018-04-03
23,7469.8798828125,6803.8798828125,7456.41015625,6853.83984375,4936000000.0,,116229557118.0,61.162,0.502,0.502,0,-0.00618,6811.47021484375,2018-04-04
24,6933.81982421875,6644.7998046875,6848.64990234375,6811.47021484375,5639320064.0,,115524404354.0,66.42699999999999,0.5,0.5,0,-0.02571,6636.31982421875,2018-04-05
25,6857.490234375,6575.0,6815.9599609375,6636.31982421875,3766810112.0,,112565173568.0,66.082,0.44799999999999995,0.44799999999999995,1,0.0414,6911.08984375,2018-04-06
26,7050.5400390625,6630.509765625,6630.509765625,6911.08984375,3976610048.0,52476.0,117241368688.0,54.556999999999995,0.5429999999999999,0.5429999999999999,1,0.01627,7023.52001953125,2018-04-07
27,7111.56005859375,6919.97998046875,6919.97998046875,7023.52001953125,3652499968.0,52796.0,119162880482.0,49.637,0.505,0.505,0,-0.03599,6770.72998046875,2018-04-08
28,7178.10986328125,6661.990234375,7044.31982421875,6770.72998046875,4894060032.0,59029.0,114886335694.0,60.471000000000004,0.45399999999999996,0.45399999999999996,1,0.00946,6834.759765625,2018-04-09
29,6872.41015625,6704.14990234375,6795.43994140625,6834.759765625,4272750080.0,59044.0,115978358964.0,56.284,0.535,0.535,1,0.01954,6968.31982421875,2018-04-10
